ncbi_taxon_id,relative_abundance,scientific_name,sample
-1,0.06643,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906543_at_taxonlevel_species.txt
39491,9.98676,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
2053618,9.93797,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
218538,9.05576,Dialister invisus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
40518,9.0196,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
853,8.53574,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1623,6.29318,Lactobacillus ruminis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
39488,4.56561,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1680,4.06551,Bifidobacterium adolescentis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
821,3.17528,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
165179,3.10808,Prevotella copri,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
88431,3.02237,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
820,2.44598,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
33039,2.19134,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
74426,1.92272,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
2049040,1.88392,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
39486,1.71936,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
39496,1.65139,Eubacterium ventriosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
40520,1.47854,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
818,1.40212,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
239935,1.31604,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
116085,1.15208,Coprococcus catus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
47678,1.1213,Bacteroides caccae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
216816,1.09571,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
28117,0.97926,Alistipes putredinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1681,0.87361,Bifidobacterium bifidum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
246787,0.83956,Bacteroides cellulosilyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
46503,0.7402,Parabacteroides merdae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
360807,0.54642,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
39490,0.53047,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
357276,0.46853,Bacteroides dorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
649756,0.46523,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1308,0.45449,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1945593,0.40985,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
562,0.34438,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1929485,0.31759,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
410072,0.31532,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1118061,0.27372,Alistipes obesi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
301301,0.25618,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
817,0.22886,Bacteroides fragilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
823,0.22317,Parabacteroides distasonis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
665950,0.18302,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1304,0.17975,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
28116,0.15828,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
328813,0.1382,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
658089,0.11487,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1884818,0.1129,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
35833,0.09668,Bilophila wadsworthia,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
39492,0.0917,[Eubacterium] siraeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
446660,0.07659,Adlercreutzia equolifaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1318,0.07628,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
552398,0.07447,Ruminococcaceae bacterium D16,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
658087,0.0417,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
847,0.03412,Oxalobacter formigenes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1535,0.03118,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
214853,0.02621,Anaerofustis stercorihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
658086,0.02506,Lachnospiraceae bacterium 3_1_57FAA_CT1,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
2049029,0.0213,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1965233,0.01827,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1343,0.01341,Streptococcus vestibularis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1309,0.01297,Streptococcus mutans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
53443,0.01231,Blautia hydrogenotrophica,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
457422,0.0101,Erysipelotrichaceae bacterium 2_2_44A,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1531,0.00872,[Clostridium] clostridioforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
291645,0.00568,Bacteroides nordii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
61171,0.00537,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1358,0.00409,Lactococcus lactis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
214856,0.0027,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
469614,0.00158,Erysipelotrichaceae bacterium 6_1_45,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
208479,0.00154,[Clostridium] bolteae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
1584,0.00088,Lactobacillus delbrueckii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
-1,0.00687,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906545_at_taxonlevel_species.txt
457412,18.1966,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
39491,13.169,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
40518,9.54653,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
658081,6.01717,Lachnospiraceae bacterium 1_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
39488,5.65535,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
46228,5.08925,Ruminococcus lactaris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
218538,4.838,Dialister invisus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
853,4.46076,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
33039,4.00727,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
820,3.59855,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
2053618,3.16144,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
410072,2.62709,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
39490,2.12179,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
301301,1.70246,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
2040332,1.56969,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
28026,1.22917,Bifidobacterium pseudocatenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
40520,1.21308,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
28116,1.06147,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
40519,0.9343,Ruminococcus callidus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
39486,0.88338,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
562,0.86432,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
239935,0.83292,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
74426,0.79782,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
216816,0.76116,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
39492,0.55907,[Eubacterium] siraeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
88431,0.50166,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
821,0.47286,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
626934,0.4523,Slackia piriformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
582,0.36482,Morganella morganii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
360807,0.31148,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
28117,0.29038,Alistipes putredinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
658089,0.26011,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
166486,0.22396,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
1680,0.2159,Bifidobacterium adolescentis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
39485,0.19543,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
1945593,0.19377,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
328813,0.13398,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
649756,0.11436,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
204516,0.10629,Bacteroides massiliensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
214856,0.09755,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
53443,0.0953,Blautia hydrogenotrophica,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
371601,0.09125,Bacteroides xylanisolvens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
818,0.0895,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
61171,0.07753,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
665950,0.07691,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
1535,0.0664,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
1929485,0.06611,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
329854,0.05164,Bacteroides intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
33038,0.04259,[Ruminococcus] gnavus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
1304,0.03693,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
446660,0.0299,Adlercreutzia equolifaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
208479,0.02966,[Clostridium] bolteae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
471189,0.02906,Gordonibacter pamelaeae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
84112,0.02882,Eggerthella lenta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
35833,0.02167,Bilophila wadsworthia,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
1531,0.02129,[Clostridium] clostridioforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
658086,0.01958,Lachnospiraceae bacterium 3_1_57FAA_CT1,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
1318,0.01593,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
469614,0.01553,Erysipelotrichaceae bacterium 6_1_45,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
102148,0.012,Solobacterium moorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
154046,0.00766,Hungatella hathewayi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
658087,0.00547,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
246787,0.00236,Bacteroides cellulosilyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
457422,0.00117,Erysipelotrichaceae bacterium 2_2_44A,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
-1,0.23327,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906546_at_taxonlevel_species.txt
853,14.6879,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
820,9.43661,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
2053618,7.95688,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
457412,6.72154,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
218538,5.94341,Dialister invisus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
39491,4.8215,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
39488,4.04953,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
40520,3.84135,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
40518,3.65466,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1308,3.55211,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
88431,3.22335,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
658081,3.01517,Lachnospiraceae bacterium 1_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
239935,2.83219,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
33039,2.56071,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
410072,2.34318,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1680,2.0719,Bifidobacterium adolescentis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
649756,1.41914,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
39486,1.3414,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
166486,1.33535,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
658089,1.33465,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
46228,1.19831,Ruminococcus lactaris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
261299,1.02836,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
28116,1.0132,Bacteroides ovatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
665950,0.87448,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
360807,0.86645,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
39490,0.82184,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
328813,0.79249,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
817,0.72745,Bacteroides fragilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1929886,0.65601,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
39492,0.61645,[Eubacterium] siraeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1945593,0.53411,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
214856,0.51892,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
818,0.42719,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1304,0.38235,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
39485,0.3755,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
116085,0.29879,Coprococcus catus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1358,0.28763,Lactococcus lactis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
658087,0.18836,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
562,0.17957,Escherichia coli,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
84112,0.17145,Eggerthella lenta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
301301,0.16927,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1584,0.16171,Lactobacillus delbrueckii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1965233,0.16159,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1318,0.15418,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
39496,0.14337,Eubacterium ventriosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1872531,0.09138,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
471189,0.08849,Gordonibacter pamelaeae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1535,0.08055,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
40519,0.07934,Ruminococcus callidus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
469610,0.07041,Burkholderiales bacterium 1_1_47,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
61171,0.0675,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
33038,0.05705,[Ruminococcus] gnavus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
53443,0.05208,Blautia hydrogenotrophica,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
169435,0.04589,Anaerotruncus colihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
487175,0.0397,Parasutterella excrementihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
658655,0.03867,Lachnospiraceae bacterium 1_4_56FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1689,0.03468,Bifidobacterium dentium,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1884818,0.02758,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
154288,0.02327,Turicibacter sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1264,0.02287,Ruminococcus albus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
154046,0.02045,Hungatella hathewayi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
658657,0.01954,Erysipelotrichaceae bacterium 21_3,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
333367,0.01914,[Clostridium] asparagiforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
106588,0.01877,Pseudoflavonifractor capillosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
292800,0.01853,Flavonifractor plautii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1926307,0.01723,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
29466,0.01546,Veillonella parvula,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
2049042,0.01168,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
457422,0.01136,Erysipelotrichaceae bacterium 2_2_44A,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
469614,0.01092,Erysipelotrichaceae bacterium 6_1_45,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
1624,0.00494,Lactobacillus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
214851,0.00345,Subdoligranulum variabile,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
208479,0.00295,[Clostridium] bolteae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
552398,0.00167,Ruminococcaceae bacterium D16,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906548_at_taxonlevel_species.txt
